credit_policy,purpose,interest_rate,installment,annnual_income,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid
1,debt_consolidation,0.167,674.53,53500,19.87,667,3904.96,17176,73.4,1,0,0,1
1,debt_consolidation,0.0894,508.35,55000,9.38,777,5940,16018,38,0,0,0,0
1,all_other,0.074,82.31,10000,1.2,807,3899.96,82,2.3,0,0,0,1
1,home_improvement,0.1183,132.54,45000,8.43,742,1289.96,450,1.7,2,0,0,0
1,major_purchase,0.0705,92.7,25000,8.16,777,2910,415,6.8,1,0,0,0
1,debt_consolidation,0.1392,273.1,41579,23.69,682,5250,9728,91.9,0,0,0,0
1,all_other,0.1357,237.78,39996,16.32,702,4470,911,45.5,0,1,0,0
1,all_other,0.074,93.18,40000,5.55,757,7949.96,13315,61.4,0,0,0,0
1,all_other,0.1218,166.5,55000,22.45,702,1800,16957,67,3,0,0,1
1,debt_consolidation,0.1287,420.42,38000,10.39,707,3119.96,12343,67.8,0,0,0,1
1,all_other,0.0859,63.23,28880,15.96,732,1830,4545,16.2,0,0,0,0
1,debt_consolidation,0.1114,82.01,70000,18.09,712,8130,14482,84.2,0,0,0,1
1,debt_consolidation,0.1357,611.44,63000,24.4,697,4201.96,19525,59,1,0,0,0
1,small_business,0.1704,89.19,50000,13.66,692,3869.96,11999,96.8,1,0,0,0
1,educational,0.0774,93.66,14000,21.51,757,2129.96,2520,13.3,0,0,0,0
1,all_other,0.1461,275.81,120000,0,687,5190,0,0,0,0,0,0
1,debt_consolidation,0.1426,686.12,75000,8.02,687,3479.96,15278,76.4,3,0,0,0
1,debt_consolidation,0.1531,348.16,36000,14.83,667,1769.96,6922,74.4,2,0,0,0
1,educational,0.074,93.18,88000,5.58,792,5069.96,0,0,0,0,0,0
1,debt_consolidation,0.1322,507.01,102000,6.64,697,5011.96,9271,47.1,1,0,0,0
1,credit_card,0.1287,645.76,80000,10.93,742,2610,222,2.8,0,1,0,1
1,all_other,0.074,186.36,104525,1.23,807,5311.96,19647,27.4,0,0,0,0
1,major_purchase,0.074,83.86,99900,0.18,802,6179.96,1269,2,2,0,0,0
1,all_other,0.1114,262.43,85000,17.39,727,3119.96,19388,48.6,0,0,0,0
1,all_other,0.1148,659.37,74000,14.06,797,4229.96,177,1.4,0,0,0,0
1,debt_consolidation,0.1183,477.13,95000,11.52,717,7680,19757,30.1,3,0,0,0
1,all_other,0.0894,190.63,24000,8.05,727,3060,2489,15.6,0,0,0,0
1,all_other,0.1322,507.01,30000,17,702,4770,0,0,0,0,0,0
1,all_other,0.1357,163.05,66000,6.29,697,3539.96,500,25,0,0,0,0
1,all_other,0.1183,79.53,49800,6.94,702,3599.96,107,8.9,1,0,0,0
1,all_other,0.1635,529.94,210000,19.33,672,6029.96,26388,94.2,1,0,1,1
1,debt_consolidation,0.0894,285.95,37000,4.51,742,6930,8321,30.7,0,0,0,0
1,debt_consolidation,0.0894,532.18,45000,13.81,787,7949.96,2669,22.2,0,0,0,0
1,debt_consolidation,0.1461,517.13,55000,6.74,677,5222,306,38.2,1,3,0,0
1,debt_consolidation,0.1531,417.79,68496,13.1,672,4020,14606,92.4,1,1,0,0
1,debt_consolidation,0.1253,267.74,47004,22.9,697,3660,7013,54.8,1,0,0,0
1,credit_card,0.1565,174.94,50000,8.14,667,1320.96,20111,50.8,3,0,0,0
1,debt_consolidation,0.1357,169.85,29664,15.53,682,3330,3262,93.2,2,0,0,1
1,debt_consolidation,0.0894,476.58,90000,8.99,782,10199.96,17908,20.3,1,0,0,0
1,debt_consolidation,0.1218,499.5,110000,5.78,722,7229.96,33436,50.6,0,0,0,0
1,home_improvement,0.1809,361.96,78300,21.69,667,3330,67776,98.2,2,0,0,0
1,credit_card,0.1253,535.47,53000,22.96,717,5970,16902,88,0,0,0,0
1,major_purchase,0.0894,38.13,24000,22.9,727,2369.96,6675,23.3,1,0,0,0
1,small_business,0.1496,788.18,60000,7.3,782,4619.96,2247,18.6,0,0,0,1
1,debt_consolidation,0.0894,317.72,90000,10.47,767,9630,93093,1.4,0,0,0,0
1,major_purchase,0.1392,273.1,84996,5.99,682,2942,3634,55.9,0,1,0,0
1,educational,0.1218,832.5,80000,12.36,737,4979.96,47256,31.6,1,0,0,1
1,all_other,0.1218,333,69204,18.22,712,5820,17604,72.1,0,0,0,0
1,all_other,0.0774,280.97,119000,8.47,787,6120.96,2525,7.3,0,0,0,0
1,debt_consolidation,0.1322,540.81,60000,11.76,707,4199.96,8834,70.7,0,1,0,0
1,home_improvement,0.1287,201.8,48000,0,717,4110,0,0,2,2,0,0
1,debt_consolidation,0.1392,512.06,35000,14.5,682,3539.96,17717,67.4,3,0,0,0
1,debt_consolidation,0.1253,401.6,75000,3.74,722,7500.96,23762,44.5,2,0,0,0
1,debt_consolidation,0.1253,334.67,64000,10.78,702,4800,26373,78.5,1,1,0,0
1,all_other,0.1218,333,60000,2.82,712,3330,1250,5.6,1,0,0,0
1,credit_card,0.1287,454.05,77508,15.88,702,8579.96,14255,57.7,0,0,0,0
1,small_business,0.1982,185.37,51996,5.53,692,1482.04,1025,22.3,1,0,0,0
1,major_purchase,0.1253,802.36,49896,12.46,757,3930.96,0,0,2,0,0,1
1,small_business,0.1635,883.23,80004,9.81,712,4349.96,24425,72.6,0,0,0,0
1,home_improvement,0.0894,476.58,78000,13.82,777,6839.96,737,5.7,3,0,0,0
1,debt_consolidation,0.1287,403.6,70000,22.47,697,4080,13260,66.6,2,0,0,1
1,educational,0.0859,126.45,8000,9.45,737,4349.96,2892,42.5,2,0,0,0
1,debt_consolidation,0.1218,333,31200,22.77,707,7949.96,5274,17.6,2,0,0,0
1,debt_consolidation,0.1496,866.13,153000,16.55,702,7139.96,23798,48.7,3,1,0,1
1,all_other,0.1426,445.98,29000,13.37,707,4830,69,7.7,0,0,0,0
1,home_improvement,0.0894,301.83,119700,2.84,747,6330,84712,57.7,1,0,0,0
1,home_improvement,0.1392,409.65,90000,13.99,687,7949.96,21648,86.9,0,1,0,0
1,all_other,0.1114,656.07,78000,17.2,772,3000,1401,9.2,1,0,0,1
1,all_other,0.1183,331.34,56004,13.05,727,4619.96,2624,48.6,0,0,0,0
1,home_improvement,0.1392,682.74,700000,3.09,697,3869.96,6960,44.6,0,0,0,1
1,credit_card,0.1114,278.83,80000,9.81,727,3239.96,18654,54.1,3,0,0,0
1,debt_consolidation,0.0774,212.29,73000,4.9,762,4319.96,12296,19.6,0,0,0,0
1,all_other,0.1148,131.88,40000,0,802,4740,0,0,1,0,0,0
1,debt_consolidation,0.1426,617.51,65000,16.04,682,3300,6868,71.5,0,0,0,0
1,debt_consolidation,0.0894,55.61,9600,21.25,732,2640,2385,54.2,1,0,0,1
1,home_improvement,0.0774,265.36,42048,23.77,782,9630,9955,20,0,0,0,0
1,debt_consolidation,0.1253,502,44531.76,20.78,707,3420,14145,43.5,0,0,0,0
1,all_other,0.1148,659.37,180000,0.39,812,5970,4085,4.7,0,0,0,0
1,debt_consolidation,0.1531,870.39,70000,20.45,697,6240,24105,84.6,0,0,0,0
1,debt_consolidation,0.0894,381.26,110000,8.95,757,4860,6535,9,2,0,0,0
1,debt_consolidation,0.1635,671.26,112921,21.5,667,10499.96,83317,72.2,0,0,0,0
1,debt_consolidation,0.1322,338.01,35000,8.09,687,1830,8907,61.9,0,0,0,0
1,credit_card,0.0894,476.58,60000,16.16,772,7830,25415,27.6,2,0,0,0
1,debt_consolidation,0.1218,199.8,32000,24,692,5039.96,9690,49.2,0,0,0,0
1,all_other,0.1218,99.9,41000,6.67,742,4470,4561,95,3,0,0,0
1,debt_consolidation,0.1322,152.11,30555,4.32,692,5160,3371,88.7,1,0,1,0
1,all_other,0.1218,666,78000,9.66,722,2010.96,15129,42.4,3,0,0,0
1,all_other,0.1114,328.04,37440,14.13,722,1920,6811,56.8,0,0,0,0
1,debt_consolidation,0.0894,203.34,29120,18.13,732,2462.96,8713,41.3,1,0,0,0
1,educational,0.1461,137.91,54996,3.16,667,7410,3864,52.9,2,0,0,1
1,small_business,0.16,421.89,72000,17.48,747,4350.96,1249,6.1,6,0,0,1
1,debt_consolidation,0.1253,803.2,55059.49,21.55,727,6300,21216,64.1,0,0,0,0
1,educational,0.1114,164.02,71015.04,10.26,727,7470,1893,24.7,0,0,0,0
1,debt_consolidation,0.1218,133.2,20004,7.32,692,8850,3156,26.7,0,1,0,0
1,debt_consolidation,0.1704,249.72,72348,23.39,672,3989.96,4908,34.6,0,2,0,0
1,educational,0.1287,44.57,26000,19.29,702,2819.96,20493,95.3,0,0,0,1
1,debt_consolidation,0.1461,836.03,111996,17.19,697,7020,53723,82.2,2,0,0,0
1,all_other,0.0859,158.06,18000,7.33,752,3630,2494,40.2,1,0,0,0
1,debt_consolidation,0.1913,257.05,62400,13.52,662,8130,7461,99.5,0,0,0,0
1,small_business,0.1565,104.96,40000,5.82,687,5550,7285,23.5,2,0,1,0
1,debt_consolidation,0.1287,538.14,60000,10.42,717,3360,15949,92.7,1,0,0,1
1,educational,0.1461,144.8,76000,15.28,667,3869.96,15578,91.1,0,0,0,0
1,debt_consolidation,0.1392,682.74,84996,15.02,712,5729.96,27564,93.8,0,0,0,0
1,major_purchase,0.1218,499.5,32000,2.7,752,1709.96,71,0.5,2,0,0,0
1,debt_consolidation,0.1357,434.8,70000,16.3,702,5610,17304,90.1,2,0,0,0
1,small_business,0.1531,60.93,15000,22.72,692,1832,4197,56,0,0,0,1
1,all_other,0.1114,328.04,36000,4.77,747,1679.96,172,0.9,0,0,0,0
1,debt_consolidation,0.1357,67.94,99996,14.04,687,6539.96,44489,97.6,1,0,0,0
1,debt_consolidation,0.0894,381.26,70000,14.66,747,5339.96,15836,73.7,2,0,0,0
1,major_purchase,0.0859,158.06,40000,7.62,802,6809.96,0,0,1,0,0,0
1,debt_consolidation,0.1148,323.1,38400,24.75,717,2159.96,6095,23.4,1,0,0,0
1,all_other,0.1426,171.53,81996,9.34,667,3660,4232,46,1,0,0,0
1,debt_consolidation,0.1183,795.22,63324,19.82,752,5040.96,11046,65.4,0,0,0,0
1,major_purchase,0.16,210.95,65000,13.42,662,5130,4543,29.5,2,0,2,0
1,credit_card,0.1426,574.63,48000,23.32,682,3360,21107,55,1,1,0,0
1,home_improvement,0.1114,492.06,70000,13.68,802,5729.96,1248,3.7,2,0,0,0
1,all_other,0.0859,316.11,65000,14.99,787,5699.96,1034,3.9,0,0,0,0
1,all_other,0.1565,279.89,46000,7.43,692,2190,4504,60.9,0,0,0,0
1,debt_consolidation,0.1148,197.82,40000,18.24,712,5009.96,15955,70.9,1,0,0,0
1,debt_consolidation,0.1183,659.37,64000,8.18,737,6946,27095,67.1,2,0,0,1
1,debt_consolidation,0.1218,666,73500,22.32,727,11340,33980,74.7,0,0,0,0
1,major_purchase,0.1253,200.8,52000,21.72,692,3450,4742,36.8,0,0,0,0
1,small_business,0.1635,211.98,91650,0.84,782,4890,0,0,0,0,0,1
1,debt_consolidation,0.1739,286.78,72400,19.59,667,7020,19892,67,1,0,1,0
1,debt_consolidation,0.0894,317.72,69000,9.53,742,2489.96,3613,5.7,0,0,0,0
1,debt_consolidation,0.0894,158.86,25000,18.05,742,3090,9268,47.5,1,0,0,1
1,debt_consolidation,0.1287,201.8,47000,3.75,692,5100,3343,77.7,1,1,0,0
1,debt_consolidation,0.1218,807.53,144600,10.39,747,9240,39716,37.5,1,0,0,0
1,debt_consolidation,0.0894,285.95,42140,11.33,737,3450,13421,67.4,0,0,0,1
1,debt_consolidation,0.1114,246.03,57000,19.79,732,4649.96,4451,13.5,1,0,1,0
1,home_improvement,0.0859,151.73,27040,22.5,752,2429.96,974,4.3,1,0,0,0
1,debt_consolidation,0.1253,368.13,80500,11.33,707,2940,21742,31.2,1,0,0,0
1,debt_consolidation,0.1114,352.64,28000,21,727,7800,8850,52.1,1,0,0,0
1,home_improvement,0.1322,845.02,52000,9,752,1443,2951,20.6,0,0,0,0
1,debt_consolidation,0.1287,53.82,25200,12.14,677,1980,10591,32.8,0,0,0,0
1,debt_consolidation,0.1287,504.5,40000,22.74,707,2819.96,17328,79.9,0,0,0,0
1,debt_consolidation,0.1287,134.54,65000,14.73,692,3030,13154,88.3,1,0,0,0
1,major_purchase,0.1183,145.79,48000,3.52,742,4200,3850,58.3,2,0,0,0
1,home_improvement,0.1322,338.01,72000,0.93,737,1409.96,3714,18.2,0,0,0,1
1,debt_consolidation,0.1322,324.49,62500,15.76,697,5039.96,5954,87.6,3,0,0,0
1,small_business,0.1704,713.49,103000,7.6,707,5220,54633,44.4,0,0,0,0
1,debt_consolidation,0.16,457.05,34977,18.87,662,3090,18554,79.6,1,0,0,0
1,major_purchase,0.074,62.12,26000,13.71,767,2879.96,1883,6.5,2,0,0,0
1,debt_consolidation,0.1739,645.26,74900,11.84,672,1591,12798,93.2,1,0,0,1
1,debt_consolidation,0.1218,249.75,780000,0.6,707,5550,6332,21.5,0,0,1,0
1,small_business,0.1843,363.7,89400,1.26,702,3119.96,3327,23.8,2,0,0,0
1,all_other,0.1183,828.35,50000,13.27,757,8339.96,6606,35.7,0,0,0,0
1,all_other,0.0894,222.41,36000,2.6,752,3270,0,0,0,0,0,0
1,all_other,0.1148,164.85,59317,16.49,717,4619.96,0,36.94,0,0,0,0
1,debt_consolidation,0.1496,866.13,53000,13,707,3869.96,9784,77.2,0,0,0,0
1,all_other,0.1531,97.49,56000,23.49,682,4289.96,21076,98.5,2,0,0,0
1,debt_consolidation,0.1287,403.6,57720,5.3,697,4319.96,14722,70.1,1,0,0,0
1,debt_consolidation,0.1114,433.01,66000,8.6,737,5162,26850,58.1,1,0,0,0
1,debt_consolidation,0.1357,84.93,36000,19.9,672,2550,2610,27.8,1,0,0,1
1,debt_consolidation,0.1426,806.19,64000,24.88,702,10409.96,30803,84.4,1,0,0,0
1,small_business,0.1565,629.75,65000,9.16,732,4200,13381,49.4,1,0,0,0
1,debt_consolidation,0.1114,164.02,50000,13.51,737,9150,11919,76.9,1,1,0,0
1,debt_consolidation,0.1565,559.78,39000,19.75,707,3300,19418,95.7,0,0,0,0
1,all_other,0.1218,79.92,45000,20.67,697,2580,563,4.5,1,1,0,0
1,debt_consolidation,0.167,568.03,98000,8.52,662,4380,31961,87.9,1,0,0,0
1,debt_consolidation,0.1322,537.43,69000,20,702,4110,4326,34.1,0,0,0,0
1,debt_consolidation,0.1357,391.49,30000,17.92,677,3390,11386,55.5,0,0,0,1
1,credit_card,0.0859,162.01,78000,24.12,742,8639.96,13930,50.1,0,0,0,0
1,debt_consolidation,0.1253,408.29,28000,10.93,707,1950,12558,40,2,0,0,0
1,debt_consolidation,0.1287,403.6,50000,11.45,692,2280,684,6.1,0,1,1,0
1,debt_consolidation,0.1183,298.21,36000,11.67,727,1980,3973,44.6,1,0,0,0
1,all_other,0.0894,317.72,86807,13.34,737,7169.96,39299,54.3,0,0,0,1
1,debt_consolidation,0.1357,161.36,27840,24.96,702,1740.96,3029,94.7,1,0,0,0
1,credit_card,0.0894,190.63,80000,2.96,722,4800,4893,34.7,0,0,1,0
1,debt_consolidation,0.1148,138.47,71000,6.83,717,3810,11974,72.1,1,0,0,0
1,debt_consolidation,0.1218,346.32,58000,19.7,712,3117.04,7267,46.6,1,0,0,0
1,all_other,0.0859,316.11,200000,0.26,797,7050,3313,2.5,0,0,0,0
1,home_improvement,0.1183,99.41,56400,15.94,697,5309.96,3066,57.8,1,0,1,0
1,debt_consolidation,0.1148,98.91,360000,2.09,702,3660,1950,10.7,1,0,0,0
1,debt_consolidation,0.0894,476.58,130920,1.98,807,11219.96,8467,21.6,0,0,0,0
1,all_other,0.1287,201.8,36400,1.75,682,1860,3867,32.5,2,0,0,0
1,debt_consolidation,0.1114,164.02,35000,7.71,722,5399.96,6896,41.8,0,0,0,0
1,debt_consolidation,0.1392,737.36,95000,11.23,692,6301,31904,63.1,0,1,0,0
1,debt_consolidation,0.1148,430.24,63000,13.33,727,3060,13046,65.2,0,0,0,0
1,all_other,0.0894,317.72,48000,12.38,767,1830,1775,8.4,0,0,0,0
1,debt_consolidation,0.0774,43.71,40000,7.47,732,3509.96,15774,49.8,2,0,0,0
1,all_other,0.1183,99.41,33600,15.61,697,9660,1125,23.4,2,0,0,0
1,debt_consolidation,0.1426,171.53,40000,19.53,672,3780,36934,86.3,2,0,0,1
1,all_other,0.0859,316.11,25000,7.2,757,2944,4355,24.1,0,0,0,0
1,credit_card,0.074,155.3,15000,16.16,802,4050,811,7.7,0,0,0,0
1,debt_consolidation,0.1183,132.54,30000,20.68,717,1679.96,3866,53,0,0,0,1
1,small_business,0.1496,207.87,50000,0.86,752,7619.96,1749,24,0,0,0,0
1,debt_consolidation,0.1496,840.15,71935,12.19,702,5100,34665,94.7,0,0,0,0
1,educational,0.1357,849.22,86500,3.27,722,5610,5482,57.7,0,0,0,1
1,debt_consolidation,0.0859,158.06,32000,14.74,732,3390,3192,23,2,1,0,0
1,major_purchase,0.1287,235.44,60000,5.94,722,5759.96,256,2,0,0,0,1
1,all_other,0.1183,66.27,38000,4.8,702,4410,768,5.6,0,0,0,0
1,debt_consolidation,0.0859,189.67,55600,24,732,4163.04,9377,20.8,0,0,0,0
1,debt_consolidation,0.0859,158.06,20000,10.92,742,4319.96,5276,50.2,0,0,0,0
1,all_other,0.1114,328.04,30000,8.12,732,2849.96,15950,24.7,3,0,0,1
1,debt_consolidation,0.1392,443.78,67000,21.58,687,2789.96,19335,74.4,0,0,0,0
1,all_other,0.1253,669.33,62400,3.65,782,5910,9231,30.8,0,0,0,0
1,home_improvement,0.1183,828.35,235800,2.51,802,5190,2069,4,1,0,0,1
1,all_other,0.1357,108.7,24000,17.5,682,2670,8794,86.2,1,0,0,0
1,debt_consolidation,0.0774,171.71,40000,4.38,757,9510,3467,19.5,1,0,0,0
1,credit_card,0.0894,444.81,49000,14.33,762,3660,11984,38.5,1,0,0,0
1,home_improvement,0.0894,317.72,38000,4.23,742,6630,16205,33.7,1,0,0,0
1,debt_consolidation,0.167,860.91,126000,17.14,682,8369.96,46226,97.9,1,0,0,0
1,major_purchase,0.1114,328.04,75000,4.53,762,2580,1312,30.5,0,0,0,0
1,credit_card,0.1322,202.81,41000,4.71,702,7229.96,5285,52.8,1,0,1,0
1,debt_consolidation,0.1357,594.45,58100,13.45,692,2519.96,5799,76.3,0,0,0,0
1,home_improvement,0.1148,98.91,90000,7.96,707,4949.96,7562,47,2,0,0,1
1,debt_consolidation,0.1287,274.12,56000,23.57,687,5100,11508,51.8,0,0,0,0
1,credit_card,0.1461,482.66,480000,2.09,692,4020,19868,95.5,2,0,0,0
1,debt_consolidation,0.1148,395.63,90000,3.47,732,6330,20739,44.7,0,0,0,0
1,all_other,0.1253,83.67,15360,20.63,697,1560,1163,14.7,1,1,0,1
1,debt_consolidation,0.1461,206.86,53360.32,22.72,667,3390,22978,83.9,1,0,0,1
1,credit_card,0.0894,238.29,50000,21.55,747,2940,7356,28.3,0,0,0,0
1,credit_card,0.1148,395.63,33009,24.61,727,5970,11820,40.6,1,0,0,1
1,credit_card,0.1148,197.82,60380,18.2,707,5819.96,50935,74.4,0,0,0,0
1,debt_consolidation,0.1843,500.09,56000,24.04,667,4440,17783,98.8,1,0,0,0
1,debt_consolidation,0.16,450.02,40000,15.24,672,1440,15864,62.5,1,0,0,0
1,debt_consolidation,0.1357,489.15,36000,10.27,692,6210,19897,72.6,2,0,0,0
1,all_other,0.16,852.57,104000,3.25,682,3869.96,172,24.6,2,0,0,1
1,all_other,0.1287,50.45,35400,22.71,702,6119.96,705,70.5,1,1,0,0
1,all_other,0.074,136.66,85000,2.39,782,6660,3779,9.5,0,0,0,0
1,small_business,0.1531,870.39,125000,8.14,777,2340,431,3.5,0,0,0,1
1,all_other,0.0859,177.02,56000,18.06,742,3180,7556,49.2,0,0,0,0
1,debt_consolidation,0.1565,559.78,171200,19.45,682,10620,101022,93.2,1,0,0,0
1,credit_card,0.0774,202.93,86044,16.39,752,5580,17524,33.5,0,0,0,0
1,debt_consolidation,0.0859,189.67,41000,13.23,747,2960,5672,17.1,2,0,0,0
1,all_other,0.1253,481.92,61000,3.29,742,1860,400,18.2,3,0,0,0
1,all_other,0.0774,174.83,30000,6.68,762,2965.04,1251,7.3,1,0,0,0
1,credit_card,0.1426,360.22,50000,5.71,677,5565,7156,56.3,2,0,0,0
1,credit_card,0.1218,499.5,62000,20.69,727,7355,126,2.2,2,0,0,0
1,debt_consolidation,0.1357,509.53,75000,12.62,702,3929.96,6424,92.2,1,0,0,0
1,debt_consolidation,0.1357,203.82,38000,4.83,697,2069.96,1629,90.5,0,0,0,0
1,debt_consolidation,0.1148,560.47,33852,18.11,742,5460,15762,28.6,0,0,0,0
1,home_improvement,0.0894,251.79,720000,0.03,792,6270,865,30.2,2,0,0,0
1,debt_consolidation,0.0774,241.95,48000,11.75,787,3421.04,3415,7.3,2,0,0,0
1,debt_consolidation,0.1148,494.53,47000,4.98,742,4500,13430,58.9,2,0,0,0
1,debt_consolidation,0.1496,190.55,52000,18.74,662,4080,10655,58.2,2,0,0,0
1,credit_card,0.2017,745.01,65000,15.93,662,1560,4569,95.2,0,0,0,0
1,small_business,0.1565,262.4,120000,17.2,702,4830,38447,82.9,2,0,0,0
1,all_other,0.1496,207.87,36000,13.8,687,1319.96,2439,78.7,3,0,0,0
1,debt_consolidation,0.0894,158.86,88000,22.09,727,8400,20017,32,0,0,0,1
1,debt_consolidation,0.1218,133.2,60000,11.52,692,7619.96,17883,73.6,1,1,0,0
1,debt_consolidation,0.1392,136.55,28800,7.83,677,1709.96,3323,75.5,0,0,0,1
1,major_purchase,0.1496,166.3,55000,0,677,7080,0,0,0,0,0,0
1,debt_consolidation,0.0894,222.41,67000,3.89,752,3300,5767,46.1,0,0,0,0
1,home_improvement,0.0894,317.72,25800,0,797,4500,0,0,0,0,0,0
1,all_other,0.0894,222.41,149385,1.24,727,3810,1330,10.1,0,0,0,0
1,debt_consolidation,0.1496,259.84,49000,17.51,662,2340,9805,30.5,2,0,0,0
1,debt_consolidation,0.1218,279.72,35000,24.69,702,2910,17411,64,1,0,0,0
1,home_improvement,0.1287,282.52,90000,14.99,687,4170,30402,80,3,0,0,0
1,debt_consolidation,0.1148,441.78,35000,20.5,727,5490,22375,26.6,2,0,0,0
1,debt_consolidation,0.0894,457.51,73000,18.05,747,6149.96,68214,8.4,2,0,0,0
1,all_other,0.1253,669.33,51000,13.74,717,3752,7031,39.9,1,1,0,0
1,debt_consolidation,0.1148,461.56,55000,18.92,732,2970,9646,41.6,1,0,0,0
1,credit_card,0.1287,218.62,46800,3.15,692,8729.96,6112,81.5,0,1,0,0
1,all_other,0.1253,836.66,117000,12.64,732,7050,28821,52.2,0,0,0,1
1,debt_consolidation,0.1565,839.67,150000,15.76,682,3913.96,55821,87.3,0,0,0,0
1,all_other,0.1565,391.85,235000,12.39,677,5459.96,21854,37.6,2,0,0,0
1,all_other,0.1565,104.96,30000,1.68,667,1470,2654,39,2,1,0,0
1,debt_consolidation,0.1114,647.87,30000,2,792,5369.96,5162,17.9,1,0,0,0
1,credit_card,0.1218,114.06,77078.47,11.8,712,5910,63543,90.2,0,0,0,0
1,all_other,0.0894,317.72,36000,4.33,747,5250,8897,32.4,1,0,0,0
1,all_other,0.1253,200.8,47928,9.59,687,13109.96,10115,70.7,0,0,0,0
1,all_other,0.1253,811.56,118320,0.4,737,5280,1823,6.75,0,1,0,0
1,small_business,0.1357,186.83,36789.24,11.19,807,15299.96,32062,0,0,0,0,0
1,home_improvement,0.1148,263.75,41200,0.79,722,8999.96,3316,44.2,1,0,0,0
1,debt_consolidation,0.1704,517.28,30600,12.98,672,3900,2057,89.4,0,0,0,1
1,educational,0.0774,46.83,20000,3.42,807,4979.96,1721,8.6,0,0,0,0
1,all_other,0.1426,274.45,37500,14.78,687,4110,4986,83.1,3,0,0,0
1,home_improvement,0.0774,149.85,110000,2.81,792,5520,691,0.8,0,0,0,0
1,credit_card,0.1114,492.06,101500,15.93,807,6270,0,0,2,0,0,0
1,all_other,0.1253,334.67,68500,11.11,702,3690,13827,52.2,1,1,0,0
1,small_business,0.1531,870.39,110000,2.69,757,8130,11437,16.3,3,0,0,0
1,debt_consolidation,0.0894,293.89,24000,22.25,737,12930,6738,28.2,0,0,0,1
1,debt_consolidation,0.1322,709.82,70224,20.59,712,4890,19995,67.3,2,0,0,0
1,all_other,0.1114,360.84,88000,8.35,762,5223,4397,48.9,0,0,0,0
1,debt_consolidation,0.1183,99.41,51480,9.43,692,5765.96,5492,70.9,2,0,0,0
1,debt_consolidation,0.1114,262.43,175000,15.13,722,9630,38107,69.9,0,0,0,0
1,major_purchase,0.0774,124.88,70000,5.76,797,7259.96,825,1.4,0,0,0,0
1,small_business,0.1461,344.76,60000,14.32,742,11312,41063,61.3,4,0,0,1
1,debt_consolidation,0.1426,82.34,37800,21.05,667,2580,8138,62.6,0,0,0,0
1,all_other,0.1287,168.17,43200,14.89,682,2429.96,17123,75.8,3,0,0,0
1,debt_consolidation,0.1531,261.12,33000,14.76,747,12002.96,23875,12.6,5,0,0,0
1,educational,0.1148,49.46,10800,6.44,797,8939.96,2763,9,5,0,0,1
1,all_other,0.1218,49.95,40000,22.23,692,2220,6834,55.1,2,0,0,0
1,debt_consolidation,0.0859,347.72,27000,24.49,767,6000,5401,19.4,1,0,0,0
1,major_purchase,0.1461,55.17,6000,5,677,8369.96,369,3,1,1,0,0
1,debt_consolidation,0.1287,33.64,30035,23.81,692,3989.96,18154,91.2,0,0,0,0
1,small_business,0.1947,184.49,35000,1.78,667,7619.96,4198,44.2,0,1,0,1
1,credit_card,0.1148,824.22,66000,5.89,782,4380,3577,9.4,2,0,0,0
1,major_purchase,0.0859,221.28,50000,6.17,742,4272.96,6881,28.2,0,0,0,0
1,major_purchase,0.1357,67.94,36000,7.83,667,3509.96,1790,34.4,0,0,0,0
1,debt_consolidation,0.1426,514.59,54000,7.4,697,1500,1366,21,1,0,0,0
1,debt_consolidation,0.0774,156.1,50000,4.51,772,4320.96,928,2,2,0,0,0
1,debt_consolidation,0.1357,424.61,41000,23.94,687,3000,8180,83.5,2,0,0,0
1,all_other,0.0705,95.79,80000,10.56,772,12689.96,5378,18.8,0,0,0,0
1,debt_consolidation,0.0774,112.39,110000,7.78,742,5429.96,15695,67.7,0,0,0,0
1,home_improvement,0.1218,807.53,70000,10.29,787,4656.96,1026,14.5,0,0,0,0
1,home_improvement,0.0894,571.89,120000,3.44,797,7529.96,21807,43.6,0,0,0,0
1,debt_consolidation,0.1982,556.1,43680,5.22,667,1590,12390,98.3,1,0,0,0
1,credit_card,0.1392,204.83,89772,10.35,697,3690,9572,96.7,1,0,0,0
1,debt_consolidation,0.0859,173.86,32400,17.37,772,9806,14163,18.4,5,0,0,0
1,all_other,0.1218,239.76,111000,22.39,707,8969.96,37591,77.2,0,0,0,0
1,all_other,0.0774,156.1,75000,2.34,792,4619.96,0,0,0,0,0,0
1,debt_consolidation,0.1531,382.97,50000,22.9,662,2610,27297,80,0,0,0,0
1,home_improvement,0.1635,247.31,31200,17.19,662,10620,0,33.29,0,3,0,0
1,all_other,0.1357,339.69,110000,16.12,687,3330,1584,49.5,1,0,0,0
1,debt_consolidation,0.1357,679.37,82000,12.34,702,4200,24387,36.6,0,0,0,0
1,credit_card,0.1531,870.39,123917.64,16.65,707,10590,40413,85.6,0,0,0,0
1,all_other,0.1531,348.16,40000,14.31,672,2789.96,980,32.7,3,0,0,1
1,all_other,0.1322,338.01,60000,18.02,692,4589.96,11188,42.7,2,0,0,0
1,all_other,0.167,88.76,146000,24.12,682,10710,27433,56.8,1,0,0,0
1,debt_consolidation,0.1287,470.87,58000,4.3,707,3239.96,8752,53,0,0,0,0
